site;id_site;Gouvernorat;Délégation;cellule;Longitude;Latitude;HBA;Bande de fréquences;PCI;AZIMUTH;Puissance isotrope rayonnée équivalente (PIRE) dans chaque secteur;Nombre d'antennes ;Niveau_signal
site362;1583;Ben Arous;Ben Arous;site362_2;10,2235444;36,7527278;31;1800;3;150;20W;1;-47.8600006103516
site362;1584;Ben Arous;Ben Arous;site362_3;10,2235444;36,7527278;31;1800;13;270;20W;1;-47.8600006103516
site362;1585;Ben Arous;Ben Arous;site362_4;10,2235444;36,7527278;31;1800;522;30;20W;1;-47.8600006103516
site362;1586;Ben Arous;Ben Arous;site362_5;10,2235444;36,7527278;31;1800;518;150;20W;1;-47.8600006103516
site362;1587;Ben Arous;Ben Arous;site362_6;10,2235444;36,7527278;31;1800;514;270;20W;1;-47.8600006103516
site362;1588;Ben Arous;Ben Arous;site362_7;10,2245;36,759342;31;1800;6;30;20W;1;-33.2799987792969
site362;1589;Ben Arous;Ben Arous;site362_8;10,2245;36,759342;31;1800;11;150;20W;1;-33.2799987792969
site362;1590;Ben Arous;Ben Arous;site362_9;10,2245;36,759342;31;1800;1;270;20W;1;-33.2799987792969
site363;1591;Ben Arous;Hammam Chatt;site363_1;10,378322;36,708886;31;1800;6;100;20W;1;-36.6500015258789
site363;1592;Ben Arous;Hammam Chatt;site363_2;10,378322;36,708886;31;1800;12;210;20W;1;-36.6500015258789
site363;1593;Ben Arous;Hammam Chatt;site363_3;10,378322;36,708886;31;1800;4;310;20W;1;-36.6500015258789
site364;1594;Ben Arous;Soliman;site364_1;10,407622;36,703458;31;1800;13;90;20W;1;-42.5500030517578
site364;1595;Ben Arous;Soliman;site364_2;10,407622;36,703458;31;1800;11;240;27W;1;-42.5500030517578
site364;1596;Ben Arous;Soliman;site364_3;10,407622;36,703458;31;1800;7;340;27W;1;-42.5500030517578
site364;1597;Ben Arous;Soliman;site364_4;10,407622;36,70345801;0;1800;521;90;20W;1;-42.5500030517578
site364;1598;Ben Arous;Soliman;site364_5;10,407622;36,70345801;0;1800;513;240;20W;1;-42.5500030517578
site364;1599;Ben Arous;Soliman;site364_6;10,407622;36,70345801;0;1800;517;340;20W;1;-42.5500030517578
